player_name,date_of_birth/age,height,position,current_age_x,minutes_played,season,injury,from_date,to_date,days_out,matches_missed,injury_year,current_age_y,age_at_injury
Davy Klaassen,Feb 21 1993 (32),179 m,Central Midfield,32,6659.0,16/17,Rest,2016-10-26,"Oct 26, 2016",1 days,1,2016.0,32.0,23.0
Davy Klaassen,Feb 21 1993 (32),179 m,Central Midfield,32,6659.0,16/17,Rest,2016-09-21,"Sep 21, 2016",1 days,1,2016.0,32.0,23.0
Davy Klaassen,Feb 21 1993 (32),179 m,Central Midfield,32,6659.0,16/17,Shoulder injury,2016-07-09,"Jul 17, 2016",9 days,-,2016.0,32.0,23.0
Davy Klaassen,Feb 21 1993 (32),179 m,Central Midfield,32,4508.0,15/16,Knee problems,2016-03-27,"Mar 31, 2016",5 days,1,2016.0,32.0,23.0
Davy Klaassen,Feb 21 1993 (32),179 m,Central Midfield,32,4508.0,15/16,Knee problems,2016-01-07,"Jan 30, 2016",24 days,3,2016.0,32.0,23.0
Davy Klaassen,Feb 21 1993 (32),179 m,Central Midfield,32,4508.0,15/16,Knee problems,2015-11-11,"Nov 18, 2015",8 days,1,2015.0,32.0,22.0
Davy Klaassen,Feb 21 1993 (32),179 m,Central Midfield,32,4508.0,15/16,concussion,2015-10-26,"Oct 30, 2015",5 days,1,2015.0,32.0,22.0
Davy Klaassen,Feb 21 1993 (32),179 m,Central Midfield,32,4508.0,15/16,concussion,2015-10-05,"Oct 13, 2015",9 days,2,2015.0,32.0,22.0
Davy Klaassen,Feb 21 1993 (32),179 m,Central Midfield,32,4358.0,14/15,Injury to abdominal muscles,2015-05-01,"Jun 25, 2015",56 days,4,2015.0,32.0,22.0
Davy Klaassen,Feb 21 1993 (32),179 m,Central Midfield,32,4358.0,14/15,Injury to abdominal muscles,2015-02-04,"Feb 6, 2015",3 days,1,2015.0,32.0,22.0
Davy Klaassen,Feb 21 1993 (32),179 m,Central Midfield,32,3794.0,13/14,,,,,,,,
Davy Klaassen,Feb 21 1993 (32),179 m,Central Midfield,32,311.0,12/13,,,,,,,,
Jordan Henderson,Jun 17 1990 (34),182 m,Central Midfield,34,3604.0,24/25,Hamstring injury,2025-02-09,"Feb 19, 2025",11 days,3,2025.0,34.0,34.0
Jordan Henderson,Jun 17 1990 (34),182 m,Central Midfield,34,3604.0,24/25,Groin problems,2024-10-01,"Oct 5, 2024",5 days,1,2024.0,34.0,33.0
Jordan Henderson,Jun 17 1990 (34),182 m,Central Midfield,34,3083.0,23/24,Muscle injury,2024-03-28,"May 4, 2024",38 days,5,2024.0,34.0,33.0
Jordan Henderson,Jun 17 1990 (34),182 m,Central Midfield,34,3083.0,23/24,unknown injury,2024-02-21,"Feb 24, 2024",4 days,1,2024.0,34.0,33.0
Jordan Henderson,Jun 17 1990 (34),182 m,Central Midfield,34,2938.0,22/23,Hamstring injury,2022-08-31,"Sep 25, 2022",26 days,5,2022.0,34.0,31.0
Jordan Henderson,Jun 17 1990 (34),182 m,Central Midfield,34,4239.0,21/22,Ill,2021-12-18,"Dec 20, 2021",3 days,1,2021.0,34.0,30.0
Jordan Henderson,Jun 17 1990 (34),182 m,Central Midfield,34,2593.0,20/21,Groin surgery,2021-02-26,"May 19, 2021",83 days,18,2021.0,34.0,30.0
Jordan Henderson,Jun 17 1990 (34),182 m,Central Midfield,34,2593.0,20/21,Knock,2020-11-16,"Nov 27, 2020",12 days,3,2020.0,34.0,29.0
Jordan Henderson,Jun 17 1990 (34),182 m,Central Midfield,34,2593.0,20/21,Hip problems,2020-10-02,"Oct 3, 2020",2 days,-,2020.0,34.0,29.0
Jordan Henderson,Jun 17 1990 (34),182 m,Central Midfield,34,3381.0,19/20,Knee injury,2020-07-09,"Aug 30, 2020",53 days,5,2020.0,34.0,29.0
Jordan Henderson,Jun 17 1990 (34),182 m,Central Midfield,34,3381.0,19/20,Hamstring injury,2020-02-19,"Mar 10, 2020",21 days,4,2020.0,34.0,29.0
Jordan Henderson,Jun 17 1990 (34),182 m,Central Midfield,34,3528.0,18/19,Ankle injury,2019-03-14,"Mar 22, 2019",9 days,2,2019.0,34.0,28.0
Jordan Henderson,Jun 17 1990 (34),182 m,Central Midfield,34,3528.0,18/19,Ligament injury,2019-02-01,"Feb 8, 2019",8 days,1,2019.0,34.0,28.0
Jordan Henderson,Jun 17 1990 (34),182 m,Central Midfield,34,3528.0,18/19,Calf stiffness,2019-01-04,"Jan 11, 2019",8 days,1,2019.0,34.0,28.0
Jordan Henderson,Jun 17 1990 (34),182 m,Central Midfield,34,3528.0,18/19,Hip injury,2018-10-21,"Nov 8, 2018",19 days,4,2018.0,34.0,27.0
Jordan Henderson,Jun 17 1990 (34),182 m,Central Midfield,34,4117.0,17/18,,,,,,,,
Jordan Henderson,Jun 17 1990 (34),182 m,Central Midfield,34,3139.0,16/17,,,,,,,,
