player_name,minutes_played,season
Ebou Adams,2617.0,18/19
Ebou Adams,1969.0,17/18
Harrison Armstrong,1541.0,24/25
Harrison Armstrong,1608.0,23/24
Jeff Hendrick,517.0,23/24
Jeff Hendrick,4444.0,22/23
Jeff Hendrick,1033.0,21/22
Jeff Hendrick,2520.0,20/21
Jeff Hendrick,2267.0,19/20
Jeff Hendrick,4435.0,18/19
Jeff Hendrick,2862.0,17/18
Jeff Hendrick,3731.0,16/17
Jeff Hendrick,2870.0,15/16
Jeff Hendrick,4277.0,14/15
Jeff Hendrick,2597.0,13/14
Jeff Hendrick,4136.0,12/13
Joe Ward,295.0,24/25
Joe Ward,3535.0,22/23
Joe Ward,3148.0,20/21
Corey Blackett-Taylor,469.0,24/25
Corey Blackett-Taylor,1810.0,21/22
Corey Blackett-Taylor,1104.0,17/18
Corey Blackett-Taylor,1095.0,16/17
Corey Blackett-Taylor,863.0,15/16
Tom Barkhuizen,853.0,21/22
Tom Barkhuizen,2792.0,20/21
Nathaniel Méndez-Laing,2469.0,24/25
Nathaniel Méndez-Laing,4349.0,23/24
Nathaniel Méndez-Laing,3957.0,22/23
Nathaniel Méndez-Laing,1085.0,21/22
Nathaniel Méndez-Laing,295.0,20/21
Nathaniel Méndez-Laing,1934.0,19/20
Nathaniel Méndez-Laing,1076.0,18/19
Nathaniel Méndez-Laing,1933.0,15/16
Nathaniel Méndez-Laing,1611.0,14/15
Nathaniel Méndez-Laing,958.0,13/14
Nathaniel Méndez-Laing,1721.0,12/13
Jerry Yates,2904.0,24/25
Jerry Yates,857.0,17/18
Lars-Jørgen Salvesen,3206.0,22/23
Lars-Jørgen Salvesen,161.0,20/21
Lars-Jørgen Salvesen,90.0,16/17
Lars-Jørgen Salvesen,905.0,14/15
Lars-Jørgen Salvesen,78.0,13/14
Kemar Roofe,1398.0,23/24
Kemar Roofe,296.0,22/23
Kemar Roofe,3693.0,21/22
Kemar Roofe,4179.0,20/21
Kemar Roofe,1434.0,19/20
Kemar Roofe,2520.0,18/19
Kemar Roofe,2697.0,17/18
Kemar Roofe,2165.0,14/15
Kemar Roofe,3092.0,12/13
Kayden Jackson,1109.0,20/21
Kayden Jackson,1875.0,15/16
Kayden Jackson,1515.0,13/14
Dajaune Brown,923.0,22/23
Conor Washington,155.0,24/25
Conor Washington,2211.0,22/23
Conor Washington,2743.0,21/22
Conor Washington,3046.0,20/21
Conor Washington,2891.0,19/20
Conor Washington,887.0,18/19
Conor Washington,2407.0,17/18
Conor Washington,3049.0,16/17
Conor Washington,3432.0,15/16
Ivor Pandur,2954.0,22/23
Ivor Pandur,810.0,21/22
Ivor Pandur,797.0,20/21
Ivor Pandur,2058.0,19/20
Ivor Pandur,270.0,18/19
Ivor Pandur,540.0,17/18
Lo-Tutala,90.0,24/25
Lo-Tutala,1035.0,22/23
Lo-Tutala,2430.0,21/22
Harvey Cartwright,180.0,22/23
Harvey Cartwright,203.0,21/22
Harvey Cartwright,45.0,19/20
Alfie Jones,1820.0,21/22
Alfie Jones,3468.0,18/19
Charlie Hughes,1735.0,24/25
Charlie Hughes,4545.0,23/24
Charlie Hughes,57.0,21/22
John Egan,574.0,23/24
John Egan,5557.0,22/23
John Egan,4620.0,21/22
John Egan,3814.0,20/21
John Egan,3609.0,19/20
John Egan,4405.0,18/19
John Egan,2941.0,17/18
John Egan,3456.0,16/17
John Egan,1890.0,13/14
John Egan,738.0,12/13
Sean McLoughlin,2896.0,21/22
Sean McLoughlin,4641.0,19/20
Sean McLoughlin,4607.0,18/19
Sean McLoughlin,5314.0,17/18
Sean McLoughlin,180.0,16/17
Finley Burns,2385.0,22/23
Finley Burns,2186.0,21/22
Finley Burns,1700.0,20/21
Finley Burns,1537.0,19/20
Finley Burns,306.0,18/19
Finley Burns,212.0,17/18
Matty Jacob,445.0,24/25
Matty Jacob,0.0,20/21
Cody Drameh,1707.0,24/25
Cody Drameh,3109.0,21/22
